목록키,기관구분,기관명,목록명,목록설명,조회수,분류체계,키워드
15112733,교육청,경기도교육청,경기도교육청_경기도 소재 초등학교 학교도서관 대출정보,"2022 경기도교육청 초등학교 학교도서관 대출정보(교육지원청, 학교, 학년, 도서명 등), 학년이 0인 경우 교직원, 지역주민",881,교육 - 유아및초·중등교육,"도서관,학교도서관,대출정보"
3036368,교육청,경상남도교육청,경상남도교육청_경상남도 학교정보,"유 초 중 고 특수 각종학교의 지역, 설립구분, 고교유형, 남녀공학, 학급수, 학생수, 교원수, 직원수, 개교일자, 우편번호, 주소, 전화, 팩스, 홈페이지",5294,교육 - 유아및초·중등교육,"학교명,홈페이지주소,주소"
3068917,교육청,경상북도교육청 경상북도구미교육지원청,경상북도교육청 경상북도구미교육지원청_폐교재산 정보,경상북도구미교육지원청에서 보유하고 있는 폐교 재산에 대한 임대 및 매각 관련 정보,2114,교육 - 유아및초·중등교육,폐교@교육청@폐교임대
3068888,교육청,경상북도교육청 경상북도문경교육지원청,경상북도교육청 경상북도문경교육지원청_폐교재산 정보,"경상북도문경교육지원청에서 보유하고 있는 폐교 재산에 대한 자체활용 및 임대 관련 정보(활용유형, 폐교명, 소재지 등)",2259,교육 - 유아및초·중등교육,"폐교,교육지원청,폐교임대"
3071564,교육청,경상북도교육청 경상북도봉화교육지원청,경상북도교육청 경상북도봉화교육지원청_학원 및 교습소 현황,"경상북도봉화교육청 학원 및 교습소 현황입니다.(교습과정, 설립자, 학원명 등)",2163,교육 - 유아및초·중등교육,"학원,교습과정,설립자"
15053329,교육청,경상북도교육청 경상북도성주교육지원청,경상북도교육청 경상북도성주교육지원청_학원 교습소 현황,성주교육지원청 내 학원 교습소 현황,2574,교육 - 유아및초·중등교육,"교육예산,학교회계,교육비특별회계"
15053331,교육청,경상북도교육청 경상북도성주교육지원청,경상북도교육청 경상북도성주교육지원청_패교재산 정보,성주교육지원청의 폐교재산 정보,2156,교육 - 유아및초·중등교육,"폐교,교육청,폐교임대"
15053328,교육청,경상북도교육청 경상북도성주교육지원청,경상북도교육청 경상북도성주교육지원청_성주교육지원청 학원교습소 현황(2017년11월23일기준),"2017년 성주관내 학원교습소 현황(학원명, 주소, 전화번호)",2365,교육 - 유아및초·중등교육,교육예산@학교회계@교육비특별회계
15053330,교육청,경상북도교육청 경상북도성주교육지원청,경상북도교육청 경상북도성주교육지원청_성주교육지원청 폐교재산 정보(2017년5월25일기준),"성주관내 폐교재산 정보(폐교명, 주소, 활용현황,대부현황 등)",2017,교육 - 유아및초·중등교육,폐교@교육청@폐교임대
15053242,교육청,경상북도교육청 경상북도영주교육지원청,경상북도교육청 경상북도영주교육지원청_학원 현황(2019. 6. 30. 기준),"경상북도영주교육지원청 학원 정보(학원명, 학원종류, 분야구분, 일시수용능력인원, 교습계열, 교습과정, 교습과목)",2461,교육 - 유아및초·중등교육,교육@학원@교습소
15053243,교육청,경상북도교육청 경상북도영주교육지원청,경상북도교육청 경상북도영주교육지원청_교습소 현황(2019. 6. 30. 기준),"경상북도영주교육지원청 교습소 정보(교습소명, 일시수용능력인원, 분야구분, 교습계열, 교습과정, 교습과목)",2301,교육 - 유아및초·중등교육,교육@학원@교습소
3068945,교육청,경상북도교육청 경상북도영주교육지원청,경상북도교육청 경상북도영주교육지원청_폐교재산 정보,영주교육지원청에서 보유하고 있는 폐교재산에 대한 임대 및 매각관련 정보,2426,교육 - 유아및초·중등교육,폐교@교육청@폐교임대
15061676,교육청,경상북도교육청 경상북도영천교육지원청,경상북도교육청 경상북도영천교육지원청_폐교재산현황,"경상북도영천교육지원청 폐교재산현황에 대한 데이터로 학교명, 폐교년도, 소재지, 활용여부 등의 항목을 제공합니다.",2080,교육 - 유아및초·중등교육,"폐교,재산,교육청"
15061677,교육청,경상북도교육청 경상북도영천교육지원청,경상북도교육청 경상북도영천교육지원청_학원 교습소 현황,"경상북도영천교육지원청 내 학원 및 교습소 현황에 대한 데이터로 학원명, 주소, 설립운영자 등의 항목을 제공합니다.",2236,교육 - 유아및초·중등교육,"학원,교습소,교육청"
3069333,교육청,경상북도교육청 경상북도예천교육지원청,경상북도교육청 경상북도예천교육지원청_폐교재산 정보,"경상북도예천교육지원청에서 보유하고 있는 폐교 재산에 대한 임대 및 매각 관련 정보로 번호,학교명,폐교연도,소재지,토지면적,건물면적,활용구분,비고로 구성됨",2427,교육 - 유아및초·중등교육,"폐교,교육청,폐교임대"
3069334,교육청,경상북도교육청 경상북도예천교육지원청,경상북도교육청 경상북도예천교육지원청_학원 교습소 현황,"경상북도 예천군 관내 학원 및 교습소 현황, 인가 정보로 구분, 순번, 학원명, 주소, 전화번호 구성됨(경상북도예천교육지원청 관리)",2524,교육 - 유아및초·중등교육,"교육예산,학교회계,교육비특별회계"
3071000,교육청,경상북도교육청 경상북도울릉교육지원청,경상북도교육청 경상북도울릉교육지원청_학원및교습소현황_20200623,경상북도교육청_경상북도울릉교육지원청 관내 학원 및 교습소 현황,2509,교육 - 유아및초·중등교육,"교육예산,경북,영어"
3069581,교육청,경상북도교육청 경상북도울진교육지원청,경상북도교육청 경상북도울진교육지원청_학원 및 교습소 현황,"울진교육지원청의  관내 학원 및 교습소 현황 데이터이며,  학원명, 학원종류,  분야구분, 학원주소, 우편번호, 등록일, 등록상태, 설립자-성명, 전화번호, 교습계열, 교습과정, 강사수 등의 항목이 있습니다.",2906,교육 - 유아및초·중등교육,"교육,공부방,학습"
15053327,교육청,경상북도교육청 경상북도울진교육지원청,경상북도교육청 경상북도울진교육지원청_울진폐교현황,"울진교육지원청의 폐교 현황에 데이터이며, 학교명, 폐교연도, 소재지, 토지면적, 건물면적활용여부, 추진계획 등의 항목을 제공합니다.",2721,교육 - 유아및초·중등교육,"폐교,폐교활용,폐교임대"
15053889,교육청,경상북도교육청 경상북도의성교육지원청,경상북도교육청 경상북도의성교육지원청_교습소 현황,"경상북도의성교육지원청에서 관리하는 2020년 6월 26일자 기준 교습소 현황(교습소이름, 주소, 전화번호)",2299,교육 - 유아및초·중등교육,"교육,학원,교습소"
15053890,교육청,경상북도교육청 경상북도의성교육지원청,경상북도교육청 경상북도의성교육지원청_학원 현황,"2020년 6월26일 기준 학원 현황(학원명, 전화번호, 주소 등)",2250,교육 - 유아및초·중등교육,"교육,학원,교습소"
3072175,교육청,경상북도교육청 경상북도의성교육지원청,경상북도교육청 경상북도의성교육지원청_폐교재산 정보,경상북도의성교육지원청에서 보유하고 있는 폐교 재산에 대한 임대 및 매각 관련 정보,2277,교육 - 유아및초·중등교육,교육@폐교@임대 및 매각
3069677,교육청,경상북도교육청 경상북도청송교육지원청,경상북도교육청 경상북도청송교육지원청_폐지학교 현황,"청송교육지원청에서 보유하고 있는 폐교 재산(소재지, 학교명, 설립년도, 폐교년도, 활용현황, 주소 등)에 대한 임대 및 매각 관련 정보에 대한 데이터를 32건 제공합니다.",2384,교육 - 유아및초·중등교육,"폐교,교육청,폐교임대"
3069365,교육청,경상북도교육청 경상북도청송교육지원청,경상북도교육청 경상북도청송교육지원청_학원 및 교습소 현황,"청송교육지원청 내 학원 및 교습소 현황, 전화번호, 교습계열, 교습과정, 정원 정보 등에 대한 정보를 13건 제공합니다.",2163,교육 - 유아및초·중등교육,"교육예산,학교회계,교육비특별회계"
3070821,교육청,경상북도교육청 경상북도칠곡교육지원청,경상북도교육청 경상북도칠곡교육지원청_학원교습소현황,칠곡교육지원청내 학원 및 교습소 현황에 대하여 공공데이터 목록등록관리 시스템에 공개하는 데이터로 학원별 분야구분과 학원주소 및 전화번호의 목록입니다.,2418,교육 - 유아및초·중등교육,"교육청,학원,교습소"
3070811,교육청,경상북도교육청 경상북도칠곡교육지원청,경상북도교육청 경상북도칠곡교육지원청_폐교재산 정보,"칠곡교육지원청에서 보유하고 있는 폐교 재산에 대한 임대 및 매각 관련 정보이며 폐교명,폐교연도,소재지,활용유형,지역명,규모, 대부현황유형, 대부현황세부내역 대부현황대부료 등을 포함합니다.",2507,교육 - 유아및초·중등교육,"폐교,교육청,폐교임대"
15112997,교육청,광주광역시교육청,광주광역시교육청_위클래스 설치율,광주광역시교육청 관내 학교 2023년 5월 23일자 기준 <br/><br/>위(Wee)클래스 설치율 현황입니다.<br/><br/>미설치 학교에 대해서는 추가로 더 설치 할 예정입니다.,156,교육 - 유아및초·중등교육,"위클래스구축학교,위클래스구축비율,Wee class"
3036278,교육청,광주광역시교육청,광주광역시교육청_학교찾기,"광주광역시교육청 소재 학교명, 주소, 전화번호, 학교홈페이지 링크 제공",4356,교육 - 유아및초·중등교육,광주@학교@주소
15113286,교육청,대구광역시교육청,대구광역시교육청_Wee클래스 설치율 현황,"대구광역시교육청 관내 학교 Wee클래스 설치율 현황에 대한 데이터로 대상 학교 수, Wee클래스 설치 학교 수, Wee클래스 설치율 항목을 제공합니다.",395,교육 - 유아및초·중등교육,"Wee클래스 설치 학교 수,Wee클래스,위클래스"
15045143,교육청,대구광역시교육청 대구광역시달성교육지원청,대구광역시교육청 대구광역시달성교육지원청_교습소 현황,"대구광역시달성교육지원청 관내 운영중인 교습소 현황으로 교습소명, 교습자 성명, 교습소 주소 자료를 제공합니다.",2654,교육 - 유아및초·중등교육,"교습소,교습자,현황"
15045144,교육청,대구광역시교육청 대구광역시달성교육지원청,대구광역시교육청 대구광역시달성교육지원청_학원 현황,"대구광역시달성교육지원청 관내 운영중인 학원 현황으로 학원 명칭, 설립자 성명, 학원 주소 자료를 공공데이터로 제공합니다.",2735,교육 - 유아및초·중등교육,"학원,설립자,현황"
15023883,교육청,대구광역시교육청 대구광역시달성교육지원청,대구광역시교육청 대구광역시달성교육지원청_간행물 현황,"대구광역시달성교육지원청에서 발행되는 간행물 현황으로 간행물명, 발간일자, 간행물유형구분으로 제공됩니다.",2265,교육 - 유아및초·중등교육,"교육,교육지원청,간행물"
15006959,교육청,대구광역시교육청 대구광역시달성교육지원청,대구광역시교육청 대구광역시달성교육지원청_학교 교육통계 현황,"2023.4.1. 기준  대구광역시달성교육지원청 관내 유치원 및 학교 교육통계 일람표 현황으로 학급수, 원아수, 교직원수, 교실수,학교면적 등을 제공합니다.",3536,교육 - 유아및초·중등교육,"교육,통계,교육통계"
15007032,교육청,대구광역시교육청 대구광역시동부교육지원청,대구광역시교육청 대구광역시동부교육지원청_학교 현황,2023. 4.1. 기준 대구광역시동부교육지원청 관내 초중등학교 현황에 관한 데이터로  학교명 및 주소에 관한 데이터를 제공합니다.,4022,교육 - 유아및초·중등교육,"학교명,기존주소,도로명주소"
15005177,교육청,대구광역시교육청 대구광역시서부교육지원청,대구광역시교육청 대구광역시서부교육지원청_학원 및 교습소 현황,"대구광역시 서부교육지원청 학원, 교습소에 대한 데이터를 제공 <br/>데이터 내용(학원명, 설립자, 전화번호, 교습비 등)",4356,교육 - 유아및초·중등교육,"학원,교습소,서부교육"
15005166,교육청,대구광역시교육청 대구광역시서부교육지원청,대구광역시교육청 대구광역시서부교육지원청_학교 현황,"대구광역시서부교육지원청 관내 유,초,중 학교 현황(2023.4.1.기준)에 대한 데이터로 도로명 주소, 연락처, 홈페이지 주소 등을 제공합니다.",5004,교육 - 유아및초·중등교육,"초등학교,중학교,유치원"
15125311,교육청,대구광역시교육청 대구미래교육연구원,대구광역시교육청 대구미래교육연구원_교수학습지원부,"2023년 에듀나비교육포털(대구교육아카이브)에서 제공 중인 초중고 교수학습자료(영상) 정보(제목, 등록일시  등)",163,교육 - 유아및초·중등교육,"아카이브,교수학습,초중고"
15037438,교육청,대구광역시교육청 대구미래교육연구원,대구광역시교육청 대구미래교육연구원_교수학습자료(영상) 목록,"2022년 에듀나비교육포털에서 제공 중인 초중고 교수학습자료(영상) 정보(제목,url, 재생시간, 키워드 등)",2263,교육 - 유아및초·중등교육,"에듀나비교육포털,교수학습,초중고"
15112950,교육청,대전광역시교육청,대전광역시교육청_직업계고학과정보,"대전광역시교육청 관내 특성화고등학교,마이스터고등학교의 2023학년도신입생 기준 학과 및 학급 수 데이터를 제공함.",1337,교육 - 유아및초·중등교육,"특성화고,마이스터고,학과"
15013455,교육청,대전광역시교육청,대전광역시교육청_대전교육통계연보,"대전광역시교육청의 연도별 학교개황, 교직원현황, 학생수, 학급수 정보를  객관적이고 정확한 수집 및 제공으로 유용한 교육정책 수립등 교육발전에 도모",5115,교육 - 유아및초·중등교육,"대전교육통계,교육통계연보,교육통계"
3033340,교육청,대전광역시교육청,대전광역시교육청_대전학교정보,"대전광역시교육청 관내 유치원, 초·중·고의 학교 정보로 학교명, 주소, 우편번호, 전화번호, 관할교육청 등의 데이터입니다. <br/>",5837,교육 - 유아및초·중등교육,"대전 학교,대전 관내 학교,학교정보"
15076784,교육청,대전광역시교육청,대전광역시교육청_기초기본교육,핵심역량을 기르는 기초기본교육 교수학습자료로서 학생 교육활동에 활용할 수 있습니다.,2496,교육 - 유아및초·중등교육,"기초,기본,초등"
3068229,교육청,대전광역시교육청,대전광역시교육청_학교법인현황,"대전광역시 관내 사립학교 법인명, 설립자, 설립일, 이사장, 설치학교명, 정관, 예결산서, 임원현황, 이사회회의록",3202,교육 - 유아및초·중등교육,"학교법인,사립학교,대전사립학교"
3045476,교육청,부산광역시교육청 부산광역시남부교육지원청,부산광역시교육청 부산광역시남부교육지원청_관내학교 DB,"부산광역시남부교육지원청 관내 학교에 대한 학교명, 공사립구분, 전화번호, 홈페이지URL, 주소 등의 항목을 제공합니다.",2728,교육 - 유아및초·중등교육,"유치원,초등학교,중학교"
3038462,교육청,부산광역시교육청 부산광역시동래교육지원청,부산광역시교육청 부산광역시동래교육지원청_관내학교 DB,"유치원, 초등학교, 중학교의 주소 및 연락처, 홈페이지 주소, 공사립 여부 등의 정보를 제공하며, 매년 업데이트 됩니다.",2827,교육 - 유아및초·중등교육,"학교 정보,초등학교,중학교"
15059936,교육청,부산광역시교육청 부산광역시북부교육지원청,부산광역시교육청 부산광역시북부교육지원청_관내학교DB,"부산광역시북부교육지원청 관내 공·사립 유치원, 초등학교, 중학교의 명부로  연번, 구분(유치원, 초등학교, 중학교), 학교명, 설립별(공립, 사립), 전화, 우편번호, 주소로 구성되어 있습니다.",2461,교육 - 유아및초·중등교육,"초등학교,중학교,부산광역시북부교육지원청"
3037268,교육청,부산광역시교육청 부산광역시해운대교육지원청,부산광역시교육청 부산광역시해운대교육지원청_관내학교 DB,"부산광역시해운대교육지원청  관내 유, 초, 중학교에 대한 데이터로 기관명, 구분(공립, 사립), 주소, 전화번호, 홈페이지 정보를 제공합니다.",2880,교육 - 유아및초·중등교육,"유치원,초등학교,중학교"
15098649,교육청,서울특별시교육청,서울특별시교육청_서울 초등학교 도서관 대출정보,"2021년 서울특별시 관내 초등학교 도서관 대출정보(학교, 학년, 도서명, 대출일자)를 제공합니다. 학년이 0 인 경우는 교사입니다.",1508,교육 - 유아및초·중등교육,"서울,초등학교 도서관,대출정보"
3080606,교육청,서울특별시교육청,서울특별시교육청_장학재단정보,서울시 장학재단 일반 현황,2922,교육 - 유아및초·중등교육,장학@재단@법인
3070120,교육청,서울특별시교육청,서울특별시교육청_교육복지협력기관 현황,지역기반형 교육복지 협력사업 기관 및 지역교육복지센터 현황,2897,교육 - 유아및초·중등교육,서울@교육@복지
3078512,교육청,서울특별시교육청,서울특별시교육청_민간개방 학교시설물현황,학교시설물을 유무선으로 예약하여 사용 허가를 받을 수 있는 시설물 정보 제공,4127,교육 - 유아및초·중등교육,서울@학교@운동장
15053609,교육청,서울특별시교육청 서울특별시강남서초교육지원청,서울특별시교육청 서울특별시강남서초교육지원청_관내교육기관현황 학원,"서울특별시강남서초교육지원청에서 관리하는 학원 현황(학원명,학원종류,교습과정,학원주소,전화번호)",3409,교육 - 유아및초·중등교육,강남교육지원청@학교@평생교육
15053608,교육청,서울특별시교육청 서울특별시강남서초교육지원청,서울특별시교육청 서울특별시강남서초교육지원청_관내교육기관현황 평생교육시설,"서울특별시강남서초교육지원청에서 관리하는 평생교육시설(시설구분,시설명칭,시설전화번호)",2950,교육 - 유아및초·중등교육,강남교육지원청@학교@평생교육
15053495,교육청,서울특별시교육청 서울특별시강동송파교육지원청,서울특별시교육청 서울특별시강동송파교육지원청_평생교육시설정보,"강동송파교육지원청 관내(강동구, 송파구) 평생교육시설 목록 정보로 시설구분명, 시설명, 소재지도로명주소, 전화번호, 시설등록일자를 제공합니다.",2997,교육 - 유아및초·중등교육,"강동송파교육,학교,평생교육"
15053494,교육청,서울특별시교육청 서울특별시강동송파교육지원청,서울특별시교육청 서울특별시강동송파교육지원청_관내 학교 정보,"2020년 강동송파교육지원청 관내(강동구, 송파구) 학교 목록 제공",2966,교육 - 유아및초·중등교육,"강동송파교육,학교,유치원"
15060344,교육청,서울특별시교육청 서울특별시강동송파교육지원청,서울특별시교육청 서울특별시강동송파교육지원청_2014~2016년 유치원 정보공시데이터(고덕유치원 수업일수현황 및 방과후운영 현황),고덕유치원이 2014년~2016년 기간동안 종일수업 및 방과후과정을 운영하고 있음을 증빙할 수 있는 정보공시 현황정보,1803,교육 - 유아및초·중등교육,"정보공시,방과후학교,고덕유치원"
15053606,교육청,서울특별시교육청 서울특별시강서양천교육지원청,서울특별시교육청 서울특별시강서양천교육지원청_관내 평생교육 시설 현황,"서울특별시강서양천교육지원청 평생 직업 교육 학원 및 평생교육 시설(지역-구, 학원-기관구분,기관(학원)명칭, 전화번호, 주소)",2801,교육 - 유아및초·중등교육,"강서양천교육지원청,평생교육시설,평생직업교육학원"
15053607,교육청,서울특별시교육청 서울특별시강서양천교육지원청,서울특별시교육청 서울특별시강서양천교육지원청_초중학교 현황,"서울특별시강서양천교육지원청 관내 초중학교 설립구분, 지역(구), 초중학교구분,학교명, 주소, 교무실전화번호, 행정실 전화번호",2757,교육 - 유아및초·중등교육,"강서양천교육지원청,학교,초중학교"
15053612,교육청,서울특별시교육청 서울특별시남부교육지원청,서울특별시교육청 서울특별시남부교육지원청_관내학교정보,"2022년 서울특별시남부교육지원청 관내(구로구,금천구,영등포구) 학교 목록(학교구분, 학교명, 주소지 등) 제공",3065,교육 - 유아및초·중등교육,"남부교육,학교,유초중고"
15053613,교육청,서울특별시교육청 서울특별시남부교육지원청,서울특별시교육청 서울특별시남부교육지원청_2017년 5월 서울특별시남부교육지원청 관내 평생교육시설 정보,"2017년 5월 서울특별시남부교육지원청 관내(구로구,금천구,영등포구) 평생교육시설 정보(명칭,주소,전화번호 등) 제공",2488,교육 - 유아및초·중등교육,남부교육@학교@평생교육
15053611,교육청,서울특별시교육청 서울특별시동부교육지원청,서울특별시교육청 서울특별시동부교육지원청_관내 평생교육시설 정보,"동부교육지원청 관내 평생교육시설 정보(등록번호, 시설구분, 시설명칭, 위치, 전화번호, 교습과정, 설립자명 등)",2586,교육 - 유아및초·중등교육,"동부,학교,평생교육"
15113000,교육청,서울특별시교육청 서울특별시동부교육지원청,서울특별시교육청 서울특별시동부교육지원청_관내 학교 정보,"2023년 서울특별시동부교육지원청 학교 정보에 대한 데이터로 설립구분, 학제구분, 학교명, 주소, 연락처를 제공합니다.",177,교육 - 유아및초·중등교육,"동대문구,중랑구,교육기관"
15053610,교육청,서울특별시교육청 서울특별시동부교육지원청,서울특별시교육청 서울특별시동부교육지원청_관내 학교 정보,"2022년 서울특별시동부교육지원청 관내(동대문구, 중랑구) 학교 정보(설립구분, 학제구분, 학교명, 주소, 전화번호) 파일입니다",2899,교육 - 유아및초·중등교육,"중랑구,동대문구,학교"
15100679,교육청,서울특별시교육청 서울특별시북부교육지원청,서울특별시교육청 서울특별시북부교육지원청_평생교육시설 현황,"서울특별시북부교육지원청 관내(노원구, 도봉구)의 학교·평생교육시설 현황 정보(학교명, 주소, 전화번호 등) 제공",574,교육 - 유아및초·중등교육,"북부,평생교육,노원"
3071232,교육청,서울특별시교육청 서울특별시북부교육지원청,서울특별시교육청 서울특별시북부교육지원청_관내학교 현황,"서울특별시북부교육지원청 관내(노원구, 도봉구)의 학교·평생교육시설 현황 정보(학교명, 주소, 전화번호 등) 제공",2779,교육 - 유아및초·중등교육,"북부,학교,노원"
15053602,교육청,서울특별시교육청 서울특별시서부교육지원청,서울특별시교육청 서울특별시서부교육지원청_서대문구 마포구 은평구 평생교육시설 현황,"- 서울특별시서부교육지원청 관내(서대문구, 마포구, 은평구) 평생교육시설 현황<br/>- 구분, 시설명칭, 주소, 전화번호",4829,교육 - 유아및초·중등교육,"평생교육시설,학원,학교"
15053603,교육청,서울특별시교육청 서울특별시서부교육지원청,서울특별시교육청 서울특별시서부교육지원청_관내 학교현황 정보,"1. 서울특별시서부교육지원청 관내(서대문구, 마포구, 은평구) 유치원, 초등학교, 중학교, 고등학교 현황<br/>2. 학교의 행정구역, 학제, 학교명, 설립유형, 주소, 연락처",3612,교육 - 유아및초·중등교육,"학교,초등학교,중학교"
15053918,교육청,서울특별시교육청 서울특별시성동광진교육지원청,서울특별시교육청 서울특별시성동광진교육지원청_관내 교습소 및 학원 정보,"서울특별시성동광진교육지원청 관내(성동구, 광진구) 교습소 및 학원에 대한 데이터로 학원 및 교습소명, 전화번호, 위치, 분야등을 제공합니다.",2630,교육 - 유아및초·중등교육,"성동광진교육,교습소,학원"
15053919,교육청,서울특별시교육청 서울특별시성동광진교육지원청,서울특별시교육청 서울특별시성동광진교육지원청_관내 평생교육시설 정보,"서울특별시성동광진교육지원청 관내 평생교육시설 목록 제공(등록번호, 시설구분, 시설명칭, 설립자명, 위치, 전화번호)",2636,교육 - 유아및초·중등교육,"성동광진교육,평생교육시설,평생교육"
15053920,교육청,서울특별시교육청 서울특별시성동광진교육지원청,서울특별시교육청 서울특별시성동광진교육지원청_관내 고등학교 정보,"서울특별시성동광진교육지원청 관내(성동구, 광진구) 고등학교의 설립, 행정구, 전화번호, 도로명주소등의  목록 제공",2671,교육 - 유아및초·중등교육,"성동광진교육,고등학교,학교현황"
15053921,교육청,서울특별시교육청 서울특별시성동광진교육지원청,서울특별시교육청 서울특별시성동광진교육지원청_관내 유치원 정보,"서울특별시성동광진교육지원청 관내(성동구, 광진구) 유치원 의  학교명, 설립, 행정구, 전화번호, 도로명주소를 제공",2559,교육 - 유아및초·중등교육,"성동광진,유치원,유치원현황"
15053922,교육청,서울특별시교육청 서울특별시성동광진교육지원청,서울특별시교육청 서울특별시성동광진교육지원청_관내 초등학교 정보,"서울특별시성동광진교육지원청 관내(성동구, 광진구) 초등학교의 설립, 행정구, 전화번호, 도로명주소의  목록 제공",2716,교육 - 유아및초·중등교육,"성동광진교육,초등학교,학교현황"
15053917,교육청,서울특별시교육청 서울특별시성동광진교육지원청,서울특별시교육청 서울특별시성동광진교육지원청_관내 중학교 정보,"서울특별시성동광진교육지원청 관내(성동구, 광진구) 중학교의 설립, 행정구, 전화번호, 도로명주소등의  목록 제공",2553,교육 - 유아및초·중등교육,"성동광진교육,중학교,학교현황"
15053644,교육청,서울특별시교육청 서울특별시중부교육지원청,서울특별시교육청 서울특별시중부교육지원청_관내(종로구 용산구 중구) 학교 목록 및 상세 정보,"2023년 서울특별시 중부교육지원청 관내(종로구, 용산구, 중구) 학교 목록 및 주소와 전화번호 등의 정보를 제공하고자 합니다.",3300,교육 - 유아및초·중등교육,"학교,학교주소,학교전화번호"
15053643,교육청,서울특별시교육청 서울특별시중부교육지원청,서울특별시교육청 서울특별시중부교육지원청_관내(종로구 용산구 중구)평생교육시설목록,"2023년 서울특별시중부교육지원청 관내(종로구, 용산구, 중구) 평생교육시설 목록 및 상세 정보를 제공하고자 합니다.",2781,교육 - 유아및초·중등교육,"평생교육,평생교육시설,교육시설 전화번호"
15107984,교육청,세종특별자치시교육청,세종특별자치시교육청_고등학교현황,"세종특별자치시 관내 고등학교에 관한 데이터로 학교명, 지역, 학교 전화번호, 학교 팩스번호, 주소, 홈페이지 주소 등의 항목을 제공합니다.",626,교육 - 유아및초·중등교육,"세종특별자치시,교육청,고등학교"
15050939,교육청,세종특별자치시교육청,세종특별자치시교육청_세종시 학교급별 학교현황(년도별),"세종시 관내 유치원, 초등학교, 중학교, 고등학교, 특수학교의 기관명, 전화번호, 주소, 학교 현황, URL 링크데이터 안내",4305,교육 - 유아및초·중등교육,"세종시 학교,전화번호,주소 등"
15050938,교육청,세종특별자치시교육청,세종특별자치시교육청_세종시 관내 학교급별 현황 안내,"세종특별자치시교육청 관내 학교급별 현황 데이터로 2022년 9월 1일 기준으로 각 학교별 구분, 기관명, 전화번호, 팩스번호, 주소, 홈페이지를 제공하고 있습니다.",3305,교육 - 유아및초·중등교육,"세종시 학교,현황,세종교육"
3037605,교육청,전라남도교육청,전라남도교육청_관내학교 현황,"전라남도교육청 소속 각급학교(유.초.중.고.특)의 현황 및 정보(주소, 전화번호, FAX, 홈페이지주소)를 국민에게 제공하는 서비스",3877,교육 - 유아및초·중등교육,"전남학교,학교현황,학교정보"
15047215,교육청,전라남도교육청 전라남도여수교육지원청,전라남도교육청 전라남도여수교육지원청_2017년 11월 1일자 전라남도여수교육지원청 관내학교 위치도,"전라남도여수교육지원청 관내 초등학교, 중학교, 고등학교 위치 안내",2033,교육 - 유아및초·중등교육,여수@학교@전화번호
15047216,교육청,전라남도교육청 전라남도여수교육지원청,전라남도교육청 전라남도여수교육지원청_2017년 11월 1일자 전라남도여수교육지원청 관내 학교 일반현황,"전라남도여수교육지원청 관내 유치원, 초등학교, 중학교, 고등학교 일반현황 안내",2480,교육 - 유아및초·중등교육,여수@학교@전화번호
15041067,교육청,전라북도교육청 전라북도전주교육지원청,전라북도교육청_전라북도전주교육지원청_전주시 초등학교 현황,"2023학년도 전주시 관내 초등학교 현황에 대한 데이터로 75개 학교명, 학교주소, 학급수, 학생수 자료를 제공합니다.",3166,교육 - 유아및초·중등교육,"전주시 초등학교,학교주소,학생수"
3071350,교육청,제주특별자치도교육청,제주특별자치도교육청_학사일정현황,"제주특별자치도교육청 소속 학교의 기본현황(학급수, 학생수, 교원수 등), 수업일수,  입학식/졸업식, 방학 일정 등 안내",2447,교육 - 유아및초·중등교육,"입학식,졸업식,방학"
3038478,교육청,충청남도교육청,충청남도교육청_충남학교현황,교육관련기관의정보공개에관한특례법에의거충청남도도내학교현황으로학교구분행정구역학교명연면적학생수학급수학교주소전화번호팩스번호순으로연번데이터를제공하고자합니다,3673,교육 - 유아및초·중등교육,"기계설비법,연면적,전체"
3075064,교육청,충청남도교육청 충청남도공주교육지원청,충청남도교육청 충청남도공주교육지원청_교습소 정보,충남공주교육지원청 학원 및 교습소 현황,2638,교육 - 유아및초·중등교육,학원@교습소@공주시 학원
15038403,교육청,충청남도교육청 충청남도공주교육지원청,충청남도교육청 충청남도공주교육지원청_학원 정보,"충청남도 공주시 내 학원 현황으로 학원명, 소재지, 전화번호 등의 정보를 제공합니다.",2257,교육 - 유아및초·중등교육,학원@교육@학생
3041923,교육청,충청남도교육청 충청남도논산계룡교육지원청,충청남도교육청 충청남도논산계룡교육지원청_학교 현황,"논산계룡지역 학교 주소, 연락처, 분포도",2679,교육 - 유아및초·중등교육,"학교현황@초,중,고등학교 현황@학교 위치"
3040542,교육청,충청남도교육청 충청남도당진교육지원청,충청남도교육청 충청남도당진교육지원청_통학구역 현황 정보,통학구역 현황 정보,2317,교육 - 유아및초·중등교육,통학구역@초등학교@중학교
3075033,교육청,충청남도교육청 충청남도부여교육지원청,충청남도교육청 충청남도부여교육지원청_학교현황,"부여지역 초,중,고 학교 현황",2049,교육 - 유아및초·중등교육,부여교육지원청@부여학교현황@부여초중등학교현황
3074991,교육청,충청남도교육청 충청남도태안교육지원청,충청남도교육청 충청남도태안교육지원청_학교현황,"태안 초,중 현황",2580,교육 - 유아및초·중등교육,"학교현황@태안초,중 현황@태안 학교 현황"
