목록키,기관구분,기관명,목록명,목록설명,조회수,분류체계,키워드
15023796,교육청,부산광역시교육청 부산광역시해운대교육지원청,부산광역시교육청 부산광역시해운대교육지원청_공동체육관 정보,"부산광역시교육청 해운대교육지원청 공동체육관 프로그램 정보(배드민턴, 스쿼시, 헬스,탁구,검도,에어로빅, 독서감상화, 캐릭터그리기, 뎃생&수채화, 재활용품공작, 학생농구, 학생배드민턴, 학생탁구, 수채화교실)",3453,문화체육관광 - 체육,"강좌,프로그램,체육관"
