목록키,기관구분,기관명,목록명,목록설명,조회수,분류체계,키워드
3059534,소속단체,유네스코한국위원회,"유네스코한국위원회_유네스코국제규범 및 유네스코한국위원회_발간 자료(도서, 연속간행물 등)","유네스코본부선언, 협약, 권고 등",1607,통일·외교 - 외교,유네스코한국위원회@유네스코@국제규범
